article_id	num_refs	ref_id	ref_text
acm857627	29	acm730930	K. Kaugars, J. Reinfelds, and A. Brazma. A simple algorithm for drawing large graphs on small screens. In R. Tamassia and I. G. Tollis, editors, Graph Drawing (Proc. GD '94), volume 894 of Lecture Notes in Computer Science, pages 278-281. Springer-Verlag, 1995.
acm857627	29	id2979	H. Koide and H. Yoshihara. "Fractal approaches for visualizing huge hierarchies". Proc. of the 1993 IEEE Symposium on Visual Languages, p. 55-60, 1993.
acm857627	29	acm180173	Y. Leung and M. Apperley. A review and taxonomy of distortion-oriented presentation techniques. ACM Transactions on Computer-Human Interaction, 1(2):126Â–160, 1994.
acm857627	29	acm192430	John Lamping and Ramana Rao. "Laying out and Visualizing Large Trees Using a Hyperbolic Space". In Proc. UIST'94, Marina de1 Rey, CA, pages 13-14, New York, November 1994. ACM.
acm857627	29	acm223956	John Lamping , Ramana Rao , Peter Pirolli, A focus+context technique based on hyperbolic geometry for visualizing large hierarchies, Proceedings of the SIGCHI conference on Human factors in computing systems, p.401-408, May 07-11, 1995, Denver, Colorado, United States 
acm857627	29	id4955	G.E. Martin, "The Foundations of Geometry and the Non-Euclidean Plane", Springer-Verlag, Berlin, 1975.
acm857627	29	acm217311	Tamara Munzner and Paul Burchard. Visualizing the Structure of the World Wide Web in 3D Hyperbolic Space. In Proceedings of VRML '95, pages 33-38. ACM, 1995.
acm857627	29	acm730920	Emmanuel G. Noik. "Encoding presentation emphasis algorithms for graphs". In Proceedings of Graph Drawing '94, Lecture Notes in Computer Science 894, pages 428-235,1994.
acm857627	29	id4976	J. Pitkow, K. Bharat. "WebViz A Tool for World Wide Web access log visualization". In Proceedings of the First International World Wide Web Conference. Geneva, Switzerland, May 1994.
acm857627	29	acm147206	Mark Phillips , Charlie Gunn, Visualizing hyperbolic space: unusual uses of 4x4 matrices, Proceedings of the 1992 symposium on Interactive 3D graphics, p.209-214, June 1992, Cambridge, Massachusetts, United States 
acm857627	29	id4978	George Robertson, Jock Mackinlay, and Stuart Card. "Animated 3d visualizations of hierarchical information". In Proceedings of the ACM SIGCHI Conference on Human Factors in Computing Systems, pages 189-194. ACM, April 1991.
acm857627	29	acm864453	M. Sarkar and M.H. Brown, "Graphical Fisheye Views," Comm. ACM, Vol. 37, No. 12, 1994, pp. 73-84.
acm857627	29	acm215978	M. Sheelagh T. Carpendale , David J. Cowperthwaite , F. David Fracchia, 3-dimensional pliable surfaces: for the effective presentation of visual information, Proceedings of the 8th annual ACM symposium on User interface and software technology, p.217-226, November 15-17, 1995, Pittsburgh, Pennsylvania, United States 
acm857627	29	id4995	E. B. Saff and A.B.J. Kuijlaars. "Distributing many points on a sphere". The Mathematical Intelligencer, 19(l), 1997.
acm857627	29	acm168650	M. Sarkar et al., "Stretching the Rubber Sheet: A Metaphor for Viewing Large Layouts on Small Screens," UIST: Proc. ACM Symp. on User Interface Software and Tech., ACM Press, New York, 1993, pp. 81-91.
acm857627	29	id3271	Joel Tesler and Steve Strasnick. "FSN: The 3D File System Navigator". Silicon Graphics, Inc., Mountain View, CA, 1992. Available by anonymous ftp from sgi.sgi.corn in directory sgi/fsn.
acm857627	29	id5008	Harold E. Wolfe. "Introduction to Non-Euclidean Geometry". Dryden Press, New York, 1945.
acm857627	29	id5015	Peter Young. "Three dimensional information visualisation". Technical Report 12196, University of Durham, November 1996. http://www.dur.ac.uk/dcs3py/pages/work/documents/litsurvey/IV-Survey/
acm857630	15	id6160	J. Bertin, Semiology of Graphics: Diagrams, Networks, Maps. Univ. of Wisconsin Press, 1983.
acm857630	15	id6227	R. Brath. "Interactive Information Visualization Guidelines". To be published in Proceedings of HCI International '97 in August 1997
acm857630	15	acm857620	M. C. Chuah and S. F. Roth, "On the semantics of interactive visualizations" in Proceedings of the Information Visualization 96 Conference, 1996, pp.29-36.
acm857630	15	acm529269	William S. Cleveland, Visualizing Data, Hobart Press, 1993 
acm857630	15	id6228	R. A. Becker, W. S. Cleveland and M. J. Shyu, "Trellis Graphics User's Guide", 1994.
acm857630	15	acm580949	N. E. Fenton, S. L. Pfleeger, "Software Metrics: A Rigorous and Practical Approach", International Thomson Computer Press, 1996.
acm857630	15	id6252	R. L. Harris. Information Graphics. "Management Graphics", 1996.
acm857630	15	acm230563	Christopher G. Healey , Kellogg S. Booth , James T. Enns, High-speed visual estimation using preattentive processing, ACM Transactions on Computer-Human Interaction (TOCHI), v.3 n.2, p.107-135, June 1996 
acm857630	15	acm191719	Steven F. Roth , John Kolojejchick , Joe Mattis , Jade Goldstein, Interactive graphic design using automatic presentation knowledge, Proceedings of the SIGCHI conference on Human factors in computing systems: celebrating interdependence, p.112-117, April 24-28, 1994, Boston, Massachusetts, United States 
acm857630	15	acm33404	Edward R. Tufte, The visual display of quantitative information, Graphics Press, Cheshire, CT, 1986 
acm857630	15	acm78223	Edward Tufte, Envisioning information, Graphics Press, Cheshire, CT, 1990 
acm857630	15	id6263	Tufte, E. R. (1997). "Visual Explanations". Cheshire, CT, Graphics Press.
acm857630	15	id6278	W. Wright. "Information Animation: Applications in the Capital Markets". In Proceedings of Information Visualization'95. IEEE, 1995.
acm857630	15	id6279	W. Wright, "Information Visualization: The Fourth Dimension". In Database Programming &amp; Design, Vol. 10, No. 4. Miller Freeman, April 1997.
acm857630	15	acm857617	M. Zhou and S. Feiner. "Data characterization for automatically visualizing heterogeneous information". In Proc. IEEE InfoVis '96, pages 13-20, 1996.
acm857631	10	id6232	T. Chomut. "Exploratory Data Analysis in Parallel Coordinates". MSc. Thesis, UCLA Comp. SC. Dept., 1987.
acm857631	10	id6233	R. Finsterwalder. "A Parallel Coordinate Editor as a Visual Decision Aid" in Multi-Objective Concurrent Control Engineering Environment 119-122. IFAC CAD Contr.Sys., Swansea, UK, 1991.
acm857631	10	id6201	A. Inselberg. "N-Dimensional Graphics", Part I - Lines and Hyperplunes, in IBM LASC Tech. Rep. G320-2711, 140 pages. IBM LA Scientific Center, 1981.
acm857631	10	id6213	A. Inselberg. "Parallel Coordinates : A Guide for the Perplexed" in Hot Topics Proc. of IEEE Conf. on Visualization, 35-38. IEEE Comp. Sot., Los Alamitos, CA, 1996.
acm857631	10	acm949588	Alfred Inselberg , Bernard Dimsdale, Parallel coordinates: a tool for visualizing multi-dimensional geometry, Proceedings of the 1st conference on Visualization '90, October 23-26, 1990, San Francisco, California 
acm857631	10	acm627798	D. A. Keim and H. P Kriegel. "Visualization techniques for mining large databases: A comparison". Trans. Knowl. and Data Engr, 8-6:923-938, 1996.
acm857631	10	acm951146	M.O. Ward. XmdvTool: Integrating multiple methods for visualizing multivariate data, Proc. of Visualization' 94, pp. 326-333 (October 1994).
acm857631	10	id6225	M. Schall. "Diamond and ice : Visual exploratory data analysis tools". Perspective, J. of OACut UCLA, 18(2):15-24,1994.
acm857631	10	acm695311	C. Schmid and H. Hinterberger. "Comparative Multivariate Visualization Across Conceptually Different Graphic Displays", in Proc. of 7th SSDBM. IEEE Comp. Sot., Los Alamitos, CA, 1994.
acm857631	10	acm238587	Lisa Tweedie , Robert Spence , Huw Dawkes , Hus Su, Externalising abstract mathematical models, Proceedings of the SIGCHI conference on Human factors in computing systems: common ground, p.406-ff., April 13-18, 1996, Vancouver, British Columbia, Canada 
acm857632	23	acm857620	M. C. Chuah and S. F. Roth, "On the semantics of interactive visualizations" in Proceedings of the Information Visualization 96 Conference, 1996, pp.29-36.
acm857632	23	acm834354	Ben Shneiderman. The Eyes Have It: A Task by Data Type Taxonomy for Information Visualizations. In Proceedings of 1996 IEEE Visual Languages, pages 336-343. IEEE, 1996.
acm857632	23	acm223435	L. Tweedie, "Describing Interactive Visualization Artifacts" in FADIVA 3, T. Catarci, Ed. Gubbio, Italy, 1996, pp. 63-66.
acm857632	23	acm300683	Bertin, J. (1981). "Graphics and Graphic Information Processing". New York, Walter de Gruyter.
acm857632	23	id6160	J. Bertin, Semiology of Graphics: Diagrams, Networks, Maps. Univ. of Wisconsin Press, 1983.
acm857632	23	acm22950	Jock Mackinlay, Automating the design of graphical presentations of relational information, ACM Transactions on Graphics (TOG), v.5 n.2, p.110-141, April 1986 
acm857632	23	id6175	R. M. Shiffrin and W. Schneider, "Controlled and automatic human information processing: II. Perceptualearning,automatic attending, and a general theory" Psychological Review, vol. 84, pp. 127-190, 1977.
acm857632	23	id6191	L. Treinish, "Ozone animation," : IBM, 1994.
acm857632	23	acm857577	Chuah, M.C., Roth, S.F., Mattis, J., and Kolojejchick, J. "SDM: Malleable information graphics". Proceedings of the Symposium on Information Visualization, November 1995, IEEE, 36-42.
acm857632	23	acm260431	C. Ahlberg and B. Shneiderman, "Visual Information Seeking using the FilmFinder" presented at CHI'94, 1994.
acm857632	23	id4203	C. Beshers and S. Feiner, "AutoVisual: Rule-Based Design of Interactive Multivariate Visualizations" IEEE Computer Graphics and Application, vol. 13(4), pp. 41-49, 1993.
acm857632	23	acm191776	Ramana Rao , Stuart K. Card, The table lens: merging graphical and symbolic representations in an interactive focus + context visualization for tabular information, Proceedings of the SIGCHI conference on Human factors in computing systems: celebrating interdependence, p.318-322, April 24-28, 1994, Boston, Massachusetts, United States 
acm857632	23	id4541	K.C. Cox, S.G. Eick, "3D Displays of Internet Traffic". In Proc. IEEE Information Visualization '95, pp 129-131, October 1995.
acm857632	23	acm223956	John Lamping , Ramana Rao , Peter Pirolli, A focus+context technique based on hyperbolic geometry for visualizing large hierarchies, Proceedings of the SIGCHI conference on Human factors in computing systems, p.401-408, May 07-11, 1995, Denver, Colorado, United States 
acm857632	23	acm949654	Brian Johnson , Ben Shneiderman, Tree-Maps: a space-filling approach to the visualization of hierarchical information structures, Proceedings of the 2nd conference on Visualization '91, October 22-25, 1991, San Diego, California 
acm857632	23	acm108883	George G. Robertson , Jock D. Mackinlay , Stuart K. Card, Cone Trees: animated 3D visualizations of hierarchical information, Proceedings of the SIGCHI conference on Human factors in computing systems: Reaching through technology, p.189-194, April 27-May 02, 1991, New Orleans, Louisiana, United States 
acm857632	23	id5694	Stephen G. Eick, Joseph L. Steffen, and Eric E. Sumner, Jr., "Seesoft - a tool for visualizing software" AT&amp;T Bell Laboratories (1991).
acm857632	23	acm857579	J. A. Wise and J. J. Thomas and K. Pennock and D. Lantrip and M. Pottier and A. Schur and V. Crow. Visualizing the Non-Visual: Spatial analysis and interaction with information from text documents. Proc. of Information Visualization '95, pp. 51-58, 1995.
acm857632	23	id5260	S. K. Card, "Visualizing retrieved information: A Survey" IEEE Computer Graphics and Applications, vol. 16, pp. 63-67, 1996.
acm857632	23	acm223911	P.Pirolli and S.K.Card. Information Foraging. Psychological Review, 106(4), 643-675, 1999. 
acm857632	23	acm169209	D. M. Russell, M. J. Stelik, P. Pirolli, and S. K. Card, "The cost structure of sensemaking" presented at INTERCHI '93 Conference on Human Factors in Computing Systems, Amsterdam, 1993.
acm857632	23	acm238489	Peter Pirolli , Patricia Schank , Marti Hearst , Christine Diehl, Scatter/gather browsing communicates the topic structure of a very large text collection, Proceedings of the SIGCHI conference on Human factors in computing systems: common ground, p.213-220, April 13-18, 1996, Vancouver, British Columbia, Canada 
acm857632	23	acm300835	P. Pirolli and R. Rao, "Table Lens as a tool for making sense of data" presented at Workshop on Advanced Visual Interfaces, AVI-96, Gubbio, Italy, 1996.
acm857638	15	id5836	Ahlberg C., Wistrand E. "IVEE: An Information Visualization &amp; Exploration Environment". Proc. IEEE Information Visualization '95, Atlanta, Georgia USA, Oct. 30-31, 1995, pp. 66-73.
acm857638	15	acm143054	Christopher Ahlberg , Christopher Williamson , Ben Shneiderman, Dynamic queries for information exploration: an implementation and evaluation, Proceedings of the SIGCHI conference on Human factors in computing systems, p.619-626, May 03-07, 1992, Monterey, California, United States 
acm857638	15	acm37086	Richard A. Becker , William S. Cleveland, Brushing scatterplots, Technometrics, v.29 n.2, p.127-142, May 1, 1987 
acm857638	15	acm785915	K. Doan, C. Plaisant, and B. Shneiderman, "Query Previews in Networked Information Systems", presented at Research and technology advances in digital libraries, Washington; DC, 1996.
acm857638	15	id5859	John Peter Lee and Georges G. Grinstein. "Describing visual interactions to the database: closing the loop between user and data". In Proceedings of Visual Data Exploration and Analysis III (SPIE '96), 1996.
acm857638	15	acm240405	Francesmary Modugno. "Extending end-user programming in a visual shell with programming by demonstration and graphical language techniques". Technical Report CMU-CS-95-130, Carnegie Mellon, Computer Science Department, 1995. PhD Thesis.
acm857638	15	acm191715	B. Myers, J. Goldstein, and M. Goldberg. "Creating charts by demonstration". In CHI '94, pages 106-111, 1994.
acm857638	15	id5882	A. Papantonakis and P. J. H. King. "Syntax and semantics of GQL, a graphical query language". Journal of Visual Languages and Computing, 6:3--25, 1995.
acm857638	15	id5890	S.F. Roth et al., "Towards an Information Visualization Workspace: Combining Multiple Means of Expression," Human-Computer Interaction, Vol. 12, No. 1-2, Lawrence Erlbaum, Mahwah, N.J., in press.
acm857638	15	acm191719	Steven F. Roth , John Kolojejchick , Joe Mattis , Jade Goldstein, Interactive graphic design using automatic presentation knowledge, Proceedings of the SIGCHI conference on Human factors in computing systems: celebrating interdependence, p.112-117, April 24-28, 1994, Boston, Massachusetts, United States 
acm857638	15	acm857618	S. F. Roth , P. Lucas , J. A. Senn , C. C. Gomberg , M. B. Burks , P. J. Stroffolino , A. J. Kolojechick , C. Dunmire, Visage: a user interface environment for exploring information, Proceedings of the 1996 IEEE Symposium on Information Visualization (INFOVIS '96), p.3, October 28-29, 1996 
acm857638	15	acm233315	Peter G. Selfridge , Divesh Srivastava , Lynn O. Wilson, IDEA: interactive data exploration and analysis, Proceedings of the 1996 ACM SIGMOD international conference on Management of data, p.24-34, June 04-06, 1996, Montreal, Quebec, Canada 
